6.356592188775539443e-01
6.534738622307777467e-01
6.236540813148021556e-01
6.207748517394066079e-01
6.367842631191015235e-01
5.955683025717735113e-01
6.162996761351823283e-01
5.977683916091919292e-01
5.875299192219972655e-01
5.963042471706867520e-01
5.979017989635467822e-01
5.734161670804023281e-01
5.898598413467407431e-01
5.658970098495483825e-01
5.750978957712650219e-01
5.765586906820535651e-01
5.897701877355575606e-01
5.565248198211193431e-01
5.814337288141250282e-01
5.580387027561664048e-01
5.425111078023910904e-01
6.063562299609184247e-01
5.957550626397133398e-01
5.951283167898654414e-01
5.776602565944194412e-01
5.656393163204193053e-01
5.899312746524810747e-01
5.965070180594921334e-01
5.701395515948534110e-01
5.861719912290572765e-01
6.043191677033901144e-01
5.605828458070755138e-01
5.949223171472549643e-01
5.581702387630939066e-01
5.927358846068382370e-01
5.782144694477320268e-01
5.576657815277576979e-01
5.611177299916744188e-01
6.077261857837438219e-01
5.786041250973940064e-01
5.607949973940848931e-01
6.516365959346294146e-01
5.605404260307550457e-01
5.831857251822948340e-01
5.812299022376536950e-01
5.527010520249605596e-01
