1.963640537023544352e+00
1.369978048294782536e+00
1.065795661121606841e+00
9.044384446144103640e-01
8.378252334594726847e-01
7.946479946970940178e-01
7.563493642881512500e+14
7.420154313892125542e-01
7.463308295309543094e-01
7.341593194007873802e-01
